CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,Schedule_desc,Instructional_Method,Start_Date,End_Date,CRN_Attributes
10036,ART,2140,1,Fall 2021,PORTFOLIO ASSESSMENT I,"Rospert, Jennifer L",M,1800,1850,,,,Lecture,HYBR,8/19/2021,12/10/2021,CAWF
10045,ART,2140,1,Fall 2021,PORTFOLIO ASSESSMENT I,"Rospert, Jennifer L",M,1900,1950,,,,Lecture,HYBR,8/19/2021,12/10/2021,CAWF
19728,ART,2140,1,Fall 2021,PORTFOLIO ASSESSMENT I,", ",,,,,,,Lecture,HYBR,8/19/2021,12/10/2021,CAWF
10054,ART,2300,3,Fall 2021,ART APPRECIATION,"McCullough, Tifanee A",MWF,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1I06,CAWF"
10062,ART,2300,3,Fall 2021,ART APPRECIATION,"McCullough, Tifanee A",MWF,1100,1150,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1I06,CAWF"
10079,ART,2300,3,Fall 2021,ART APPRECIATION,"Huss, John A",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1I06,CAWF"
18365,ART,2300,3,Fall 2021,ART APPRECIATION,"McCullough, Tifanee A",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1I06,CAWF"
18403,ART,2300,3,Fall 2021,ART APPRECIATION,"Miller, Jana E",MWF,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1I06,CAWF"
19295,ART,2300,3,Fall 2021,ART APPRECIATION,"Huss, John A",TR,800,915,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1I06,CAWF"
25580,ART,2300,3,Fall 2021,ART APPRECIATION,"Harlow, Trina D",MWF,1500,1550,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1A01,1I06,CAWF"
13035,ART,2312,3,Fall 2021,3-D DESIGN,"Laws, Holly L",TR,1440,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTS,CAAS,CAWF"
24931,ART,2312,3,Fall 2021,3-D DESIGN,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTS,CAAS,CAWF"
10097,ART,2322,3,Fall 2021,"DRAWING II, LIFE","Halter, Jimmy W",TR,800,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTS,CAWF"
14307,ART,2325,3,Fall 2021,ASIAN ART SURVEY,"Greene, Carolyn A",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTH,CAWF,RELA,RSME"
10131,ART,2335,3,Fall 2021,"ART HISTORY, PREHIST-MEDIEVAL","Greene, Carolyn A",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTH,CAWF"
10137,ART,2336,3,Fall 2021,ART HISTORY RENAISSANCE-MODERN,"Miller, Jana E",MWF,1100,1150,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTH,CAWF"
10143,ART,2336,3,Fall 2021,ART HISTORY RENAISSANCE-MODERN,"Miller, Jana E",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTH,CAWF"
10148,ART,3150,1,Fall 2021,BFA PROFESSIONAL PRACTICES I,"Hornbrook, Jessie M",T,925,1015,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
24847,ART,3150,1,Fall 2021,BFA PROFESSIONAL PRACTICES I,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10157,ART,3301,3,Fall 2021,HISTORY OF MODERN ART,"Greene, Carolyn A",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,ARTH,CAWF"
25545,ART,3315,3,Fall 2021,CONTEMPORARY MEDIA IN 3-D,"Laws, Holly L",MW,1100,1340,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2C01,2I01,ARTE,ARTS,CAWF"
10160,ART,3318,3,Fall 2021,PHOTOGRAPHY I,"Pinckley, Donna L",TR,1440,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
25438,ART,3321,3,Fall 2021,DIGITAL PHOTOGRAPHY,"Pinckley, Donna L",TR,1050,1330,,,,Studio Course,TRAD,8/19/2021,12/10/2021,"ARTS,CAAS,CAWF"
10104,ART,3324,3,Fall 2021,DRAWING III ADV LIFE DRAWING,"Rospert, Jennifer L",WF,1700,1940,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTS,CAAS,CAWF"
22393,ART,3325,3,Fall 2021,COLOR,"Luckett, Sandra A",MW,1100,1340,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
10175,ART,3330,3,Fall 2021,ILLUSTRATION I,"Ogar, Raymond A",MW,1400,1640,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
22399,ART,3330,3,Fall 2021,ILLUSTRATION I,"Ogar, Raymond A",MW,1700,1940,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
10182,ART,3332,3,Fall 2021,PAINTING I,"Luckett, Sandra A",MW,1400,1640,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
22460,ART,3332,3,Fall 2021,PAINTING I,"Luckett, Sandra A",MW,1700,1940,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
24844,ART,3335,3,Fall 2021,ART MUSEUM STUDIES I,"Young, Brian K",MWF,1300,1350,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTH,CAWF"
13170,ART,3343,3,Fall 2021,PRINTMAKING I,"Hornbrook, Jessie M",MW,1100,1340,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
10201,ART,3344,3,Fall 2021,PRINTMAKING II,"Hornbrook, Jessie M",MW,1400,1640,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
25439,ART,3345,3,Fall 2021,PRINTMAKING III,", ",,,,,,,Studio Course,TRAD,8/19/2021,12/10/2021,"2C01,2I01,CAAS,CAWF"
25440,ART,3345,3,Fall 2021,PRINTMAKING III,"Hornbrook, Jessie M",MW,1400,1640,,,,Studio Course,TRAD,8/19/2021,12/10/2021,"2C01,2I01,CAAS,CAWF"
25441,ART,3346,3,Fall 2021,PRINTMAKING IV,"Hornbrook, Jessie M",MW,1400,1640,,,,Studio Course,TRAD,8/19/2021,12/10/2021,"2C01,2I01,CAAS,CAWF"
10211,ART,3353,3,Fall 2021,GRAPHIC DESIGN I,"Bella, Peter P",MW,1100,1340,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
10257,ART,3353,3,Fall 2021,GRAPHIC DESIGN I,"Ogar, Raymond A",TR,1440,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
24324,ART,3353,3,Fall 2021,GRAPHIC DESIGN I,"Bella, Peter P",,1100,1340,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
14387,ART,3354,3,Fall 2021,GRAPHIC DESIGN II,"Bella, Peter P",MW,800,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
25442,ART,3356,3,Fall 2021,TIME-BASED MEDIA,"Meador, William S",MW,1100,1340,,,,Studio Course,TRAD,8/19/2021,12/10/2021,"CAAS,CAWF"
25668,ART,3358,3,Fall 2021,INTERACTIVITY,"Meador, William S",TR,1440,1720,,,,Studio Course,TRAD,8/19/2021,12/10/2021,"2C01,2I01,CAAS,CAWF"
10266,ART,3361,3,Fall 2021,SCULPTURE I,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
13759,ART,3361,3,Fall 2021,SCULPTURE I,"Massey, Bryan",TR,800,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
10275,ART,3365,3,Fall 2021,WOMEN IN ART,"Seymour, Gayle M",MWF,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,ARTH,CAWF,GSHM"
10284,ART,3379,3,Fall 2021,CERAMICS I,"Smith, Elizabeth J",TR,1050,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
16787,ART,3380,3,Fall 2021,SLIP CASTING & GLAZE,"Smith, Elizabeth J",TR,1440,1720,,,,Studio Course,TRAD,8/19/2021,12/10/2021,"CAAS,CAWF"
24178,ART,3V92,3,Fall 2021,TPCS STUDIO:  TIME-BASED MEDIA,", ",,,,,,,Special Topics,TRAD,8/19/2021,12/10/2021,"CAAS,CAWF"
25443,ART,3V92,3,Fall 2021,SPCS STUDIO ART-INTERACTIVITY,", ",,,,,,,Special Topics,TRAD,8/19/2021,12/10/2021,"CAAS,CAWF"
25444,ART,3V92,1,Fall 2021,SPCS STUDIO-BUSINESS OF ART,"Massey, Bryan",F,1400,1450,,,,Special Topics,TRAD,8/19/2021,12/10/2021,"CAAS,CAWF"
10293,ART,4140,1,Fall 2021,BA ASSESSMENT & EXHIBITION,"Pinckley, Donna L",W,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2Z01,CAWF"
10308,ART,4150,1,Fall 2021,BFA PROFESSIONAL ORIENTATION,"Pinckley, Donna L",T,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10316,ART,4160,1,Fall 2021,BFA EXHIBIT,"Hornbrook, Jessie M",T,1215,1305,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2Z01,CAWF"
18491,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Laws, Holly L",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18492,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Massey, Bryan",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18493,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Ogar, Raymond A",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18494,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Smith, Elizabeth J",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18495,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Rospert, Jennifer L",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18496,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Pinckley, Donna L",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18498,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Luckett, Sandra A",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
19410,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Bella, Peter P",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
22401,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Hornbrook, Jessie M",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
24012,ART,4300,3,Fall 2021,BFA STUDIO PRACTICUM,"Meador, William S",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18728,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Luckett, Sandra A",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18729,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Smith, Elizabeth J",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18730,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Ogar, Raymond A",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18732,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Laws, Holly L",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18733,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Massey, Bryan",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18734,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Pinckley, Donna L",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
18736,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Rospert, Jennifer L",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
19411,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Bella, Peter P",M,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
22402,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Hornbrook, Jessie M",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
24013,ART,4301,3,Fall 2021,BFA STUDIO PRACTICUM,"Meador, William S",,800,950,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
10358,ART,4325,3,Fall 2021,"DRAWING IV, EXPERIMENTAL","Rospert, Jennifer L",TR,1440,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
10363,ART,4328,3,Fall 2021,GRAPHIC DESIGN III,"Bella, Peter P",TR,800,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,ARTS,CAAS,CAWF"
10367,ART,4350,3,Fall 2021,ART EDUCATION PRACTICUM,"Harlow, Trina D",MW,800,1150,T,800,1040,Lecture,OTHER,8/19/2021,12/10/2021,"5S01,CAWF,EDEF"
24848,ART,4350,3,Fall 2021,ART EDUCATION PRACTICUM,"Harlow, Trina D",T,800,1040,R,800,1600,Lecture,OTHER,8/19/2021,12/10/2021,"CAWF,EDEF"
10381,ART,4361,3,Fall 2021,ART EDUCATION INTERNSHIP I,"Harlow, Trina D",MW,800,1150,T,1050,1330,Lecture,OTHER,8/19/2021,12/10/2021,"5S01,CAWF,EDI1"
24849,ART,4361,3,Fall 2021,ART EDUCATION INTERNSHIP I,"Harlow, Trina D",R,800,1600,T,1050,1330,Lecture,OTHER,8/19/2021,12/10/2021,"CAWF,EDI1"
10416,ART,4372,3,Fall 2021,SENIOR SEMINAR,"Greene, Carolyn A",MW,1500,1615,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2Z01,CAWF"
10425,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Meador, William S",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
10438,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Massey, Bryan",TR,800,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
10444,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Rospert, Jennifer L",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
13613,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Ogar, Raymond A",MW,1700,1940,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
15465,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Luckett, Sandra A",MW,1000,1240,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
15466,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Laws, Holly L",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
16279,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Smith, Elizabeth J",TR,1440,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
17372,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Pinckley, Donna L",,1050,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
21053,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Hornbrook, Jessie M",,1400,1640,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
23150,ART,4388,3,Fall 2021,ADVANCED STUDIO,"Bella, Peter P",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ARTE,CAWF"
10447,ART,4390,3,Fall 2021,SPECIAL STUDIES,"Massey, Bryan",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
10482,ART,4690,6,Fall 2021,ART EDUCATION INTERNSHIP II,"Young, Jeffry R",,0,2359,,,,Lecture,OTHER,8/19/2021,12/10/2021,"CAWF,TECF"
10484,ART,4691,6,Fall 2021,ART EDUCATION INTERNSHIP II,"Young, Jeffry R",,0,2359,,,,Lecture,OTHER,8/19/2021,12/10/2021,"CAWF,TECF"
21124,ART,4V02,3,Fall 2021,DIRECTED STUDY (3 hour),"Young, Jeffry R",,0,2359,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CAWF
21125,ART,4V02,3,Fall 2021,DIRECTED STUDY (3 hours),", ",,0,2359,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CAWF
21126,ART,4V02,3,Fall 2021,DIRECTED STUDY (3 hours),"Luckett, Sandra A",,0,2359,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CAWF
21127,ART,4V02,3,Fall 2021,DIRECTED STUDY (3 hours),", ",,0,2359,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CAWF
21128,ART,4V02,3,Fall 2021,DIRECTED STUDY (3 hours),"Seymour, Gayle M",,0,2359,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CAWF
25167,ART,4V02,3,Fall 2021,DIRECTED STUDY,"Massey, Bryan",,0,2359,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CAWF
21129,ART,4V71,3,Fall 2021,DIRECTED STUDIO PROBLEM (3hr),"Rospert, Jennifer L",,0,2359,,,,Studio Course,OTHER,8/19/2021,12/10/2021,CAWF
21130,ART,4V71,3,Fall 2021,DIRECTED STUDIO PROBLEM (3hr),"Pinckley, Donna L",,0,2359,,,,Studio Course,OTHER,8/19/2021,12/10/2021,CAWF
21131,ART,4V71,3,Fall 2021,DIRECTED STUDIO PROBLEM (3hr),"Massey, Bryan",,0,2359,,,,Studio Course,OTHER,8/19/2021,12/10/2021,CAWF
21132,ART,4V75,6,Fall 2021,ART INTERNSHIP (6 hr),"Massey, Bryan",,0,2359,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
24884,ART,4V75,3,Fall 2021,BFA ART INTERNSHIP (3 hr),"Massey, Bryan",,0,2359,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,CAWF
25675,ASTL,5340,3,Fall 2021,CULTURAL DIVERSITY: APPS,"Wake, Donna G",,,,,,,Lecture,DEAS,8/19/2021,10/8/2021,
12620,ASTL,6302,3,Fall 2021,MODELS OF TEACHING,"Whittingham, Jeffery L",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,
16914,ASTL,6380,3,Fall 2021,RESEARCH METHODS,"Cotabish, Alicia A",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,
19253,ASTL,6380,3,Fall 2021,RESEARCH METHODS,"Cotabish, Alicia A",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,
23674,ASTL,6380,3,Fall 2021,RESEARCH METHODS,"Cotabish, Alicia A",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,
25801,ASTL,6380,3,Fall 2021,RESEARCH METHODS,"Cotabish, Alicia A",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,
24936,ATTR,5101,1,Fall 2021,CLINICAL DEVELOPMENT I,"Epping, Ellen M",T,800,850,,,,Laboratory,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
24937,ATTR,5101,1,Fall 2021,CLINICAL DEVELOPMENT I,"Epping, Ellen M",T,800,850,,,,Laboratory,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
24938,ATTR,5101,1,Fall 2021,CLINICAL DEVELOPMENT I,"Epping, Ellen M",T,800,850,,,,Laboratory,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
23840,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,"Griffin, Kaci L",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
23842,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,"Griffin, Kaci L",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
23861,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,"Smith, Aaron C",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
23862,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,"Smith, Aaron C",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
24768,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,", ",,,,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
24769,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,", ",,,,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
25513,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,"Riegel, Hannah N",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
25514,ATTR,5301,3,Fall 2021,AT CLINICAL EXPERIENCES I,"Riegel, Hannah N",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
23836,ATTR,5335,3,Fall 2021,THERAPEUTIC INTERVENTIONS I,"Epping, Ellen M",MW,800,915,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
23853,ATTR,5351,3,Fall 2021,ORTHOPEDIC ASSESSMENT I,"Lee, Hyung Rock",MW,925,1040,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
24752,ATTR,6330,3,Fall 2021,HEALTH CARE ADMINISTRATION,"Griffin, Kaci L",TR,800,915,,,,Lecture,TRAD,8/19/2021,12/10/2021,CHKC
24775,ATTR,6365,3,Fall 2021,TOPICS: Sports Medicine,"Hedderson, William C",MW,900,1015,,,,Special Topics,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
24939,ATTR,6404,4,Fall 2021,AT CLINICAL EXPERIENCES IV,"Strickland, David",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
24940,ATTR,6404,4,Fall 2021,AT CLINICAL EXPERIENCES IV,"Strickland, David",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
25509,ATTR,6404,4,Fall 2021,AT CLINICAL EXPERIENCES IV,"Strickland, David",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
25648,ATTR,6404,4,Fall 2021,AT CLINICAL EXPERIENCES IV,"Rodriguez, Christopher E",TR,925,1040,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
25649,ATTR,6404,4,Fall 2021,AT CLINICAL EXPERIENCES IV,"Rodriguez, Christopher E",TR,925,1045,,,,Clinical Rotation,TRAD,8/19/2021,12/10/2021,"CHKC,CHKL"
25146,BIOL,1100,1,Fall 2021,BIOLOGY LAB GENERAL EDUCATION,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CNCF
25646,BIOL,1100,1,Fall 2021,BIOLOGY LAB GENERAL EDUCATION,", ",,,,,,,Laboratory,TRAD,8/19/2021,12/10/2021,CNCF
25795,BIOL,1100,1,Fall 2021,BIOLOGY LAB GENERAL EDUCATION,"Warren, Laurie W",M,1000,1150,,,,Laboratory,TRAD,8/19/2021,12/10/2021,CNCF
25891,BIOL,1100,1,Fall 2021,BIOLOGY LAB GENERAL EDUCATION,"Little, Coleman Z",M,1500,1650,,,,Laboratory,TRAD,8/19/2021,12/10/2021,CNCF
20575,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",TR,925,1040,M,1300,1450,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20617,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20618,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Peppers, Krista C",T,1000,1150,MWF,1300,1350,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20619,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20621,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20622,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Peppers, Krista C",M,1000,1150,MWF,1300,1350,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20623,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20624,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20626,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Peppers, Krista C",R,1000,1150,MWF,1300,1350,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
20629,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",TR,925,1040,R,1440,1630,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,5I01,CNCF,CNLF"
22956,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",TR,925,1040,W,1300,1450,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
22957,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Waggoner, Benjamin M",W,800,950,TR,925,1040,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
23273,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Little, Coleman Z",TR,1050,1205,M,1300,1450,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
23274,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Bland, Mark W",T,800,950,TR,1440,1555,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
24205,BIOL,1400,4,Fall 2021,EXPLORING CONCEPTS IN BIOLOGY,"Bland, Mark W",F,1000,1150,TR,1440,1555,Lecture/Laboratory,HYBR,8/19/2021,12/10/2021,"1I03,CNCF,CNLF"
